CellID,X,Y,cluster_name
4067,915.8787231,1837.040649,Tumor
4068,1643.393433,1834.540405,APC T help
4069,2456.966553,1833.76062,Tcyt
4070,2656.647461,1834.030029,B cells
4071,4444.063477,1834.410645,MPs
4072,5319.931152,1835.623535,None Artefacts
4073,5405.140625,1835.293701,None Artefacts
4074,723.3009033,1836.803223,TAM
4075,1040.139893,1835.944092,APC T help
4076,1772.1604,1835.559692,Proliferative MPs
4077,2433.699951,1835.900024,Inflammatory Monocytes
4078,4006.478516,1836.010742,Proliferative MPs
4079,4261.0625,1836.029663,MPs
4080,4980.784668,1837.224243,T help
4081,5031.929688,1836.312256,None Artefacts
4082,5298.888184,1836.278809,None Artefacts
4083,4348.510742,1836.485596,Treg
4084,4506.09668,1837.310791,MPs
4085,2853.990723,1837.334106,B cells
4086,5092.226074,1837.474609,None Artefacts
4087,686.2677002,1838.559082,Tumor APCs
4088,2804.596924,1839.27832,Inflammatory Monocytes
4089,4183.536133,1838.498169,T help
4090,5448.767578,1838.751831,None Artefacts
4091,5713.055176,1839.110352,None Artefacts
4092,1262.652954,1840.07666,Tumor APCs
4093,1979.164917,1840.645752,CAFs
4094,3100.48999,1839.366943,B cells
4095,4148.987793,1839.896606,MPs
4096,754.7515869,1840.56958,Proliferating Tumor APCs
4097,3189.710205,1841.119873,CD31+TAM
4098,3421.340576,1842.362183,B cells
4099,4386.133789,1842.692871,MPs
4100,1563.596558,1843.258667,APC T help
4101,2600.518799,1842.481079,CD31+TAM
4102,4658.010742,1841.320801,T help
4103,1755.012695,1844.394897,Treg
4104,2997.404541,1843.194702,CD31+TAM
4105,2102.765869,1844.221924,CAFs
4106,2293.75,1845.166626,CAFs
4107,3730.659912,1845.779541,Endothelial
4108,4528.900391,1844.546387,Proliferative MPs
4109,4914.666992,1844.530518,Proliferative MPs
4110,5002.064453,1845.542847,MPs
4111,5124.221191,1844.651489,MPs
4112,5162.094727,1844.650513,None Artefacts
4113,5545.133789,1845.740234,MPs
4114,5612.738281,1845.176514,None Artefacts
4115,5673.143555,1845.391602,Endothelial
4116,810.3219604,1848.17334,Tumor APCs
4117,2714.052734,1845.01001,Endothelial
4118,4410.799805,1845.800049,MPs
4119,3480.978516,1847.207153,B cells
4120,4065.350586,1847.180786,MPs
4121,5354.850098,1845.50647,None Artefacts
4122,2679.09375,1847.069702,APC T help
4123,3531.42041,1847.602661,Endothelial
4124,4304.505371,1847.223145,Inflammatory Monocytes
4125,5417.070801,1846.693726,MPs
4126,1506.189453,1848.28418,B cells
4127,1536.556519,1849.129028,Treg
4128,2322.381104,1848.863403,None Artefacts
4129,2556.188965,1848.405518,MPs
4130,2876.365234,1848.132324,B cells
4131,3933.491699,1849.118896,CD31+TAM
4132,1621.807861,1849.658813,B cells
4133,1730.763794,1849.617554,APC T help
4134,2213.806885,1851.291626,CAFs
4135,3384.168701,1849.704102,CD31+TAM
4136,4113.095215,1849.650757,Proliferative MPs
4137,4740.740234,1855.281738,Inflammatory Monocytes
4138,1789.287598,1850.243286,Tcyt
4139,3213.571533,1850.17688,Proliferative MPs
4140,4211.056152,1850.483032,MPs
4141,1006.617859,1851.429565,IDO-1+ Tumor APCs
4142,1073.656616,1851.331909,APC T help
4143,1704.60791,1852.712158,TAM
4144,3866.518066,1852.163696,APC T help
4145,4687.867188,1851.625366,MPs
4146,1657.972412,1852.901855,APC T help
4147,5048.949707,1853.077759,None Artefacts
4148,1384.518677,1854.412842,APC T help
4149,1936.345703,1856.914551,None Artefacts
4150,1180.280396,1854.405029,TAM
4151,1327.709106,1855.536865,B cells
4152,2661.874023,1855.94751,B cells
4153,3648.0979,1856.439575,APC T help
4154,3974.559814,1855.338989,Treg
4155,4706.732422,1855.116333,Inflammatory Monocytes
4156,4790.485352,1851.519287,MPs
4157,4841.996094,1855.899048,Treg
4158,2780.791992,1856.418945,CD31+TAM
4159,3307.109619,1857.437134,CD31+TAM
4160,4386.962402,1857.738403,MPs
4161,1290.420288,1858.508545,TAM
4162,1411.328735,1858.190308,APC T help
4163,1819.54541,1857.599609,T help
4164,2516.741211,1857.730591,CD31+TAM
4165,3069.091797,1856.797363,Proliferative MPs
4166,3688.9021,1857.39209,T help
4167,676.0471191,1858.922852,Tumor APCs
4168,1155.908325,1858.199951,TAM
4169,1858.429932,1858.688965,APC T help
4170,2042.892212,1858.708496,None Artefacts
4171,3022.678711,1859.375732,CD31+TAM
4172,3799.796875,1858.879272,APC T help
4173,4608.549805,1859.065674,Inflammatory Monocytes
4174,5365.108887,1859.387451,Treg
4175,1488.989136,1859.468506,APC T help
4176,1958.800049,1859.846924,None Artefacts
4177,2546.734619,1860.244385,Treg
4178,2919.967041,1860.163696,CD31+TAM
4179,4006.795898,1859.868774,MPs
4180,5590.583008,1859.456787,None Artefacts
4181,734.395813,1861.111084,Tumor APCs
4182,1220.34668,1860.843018,Tumor APCs
4183,1575.63562,1860.665161,APC T help
4184,1755.658447,1861.596436,Treg
4185,2633.606934,1860.12915,APC T help
4186,3575.888916,1861.277832,APC T help
4187,4310.367188,1861.554688,None Artefacts
4188,4977.391113,1861.671143,None Artefacts
4189,2002.792358,1862.085815,None Artefacts
4190,5512.425781,1862.325684,MPs
4191,5664.782715,1861.891357,MPs
4192,854.565918,1863.395386,Tumor APCs
4193,957.3175659,1862.447266,CD31+TAM
4194,1123.978516,1863.853516,CD31+TAM
4195,2442.586426,1863.883667,T help
4196,3713.278076,1862.962402,Endothelial
4197,1445.053711,1863.749634,B cells
4198,2418.844727,1860.640381,Tcyt
4199,2754.536133,1864.268799,APC T help
4200,3454.091064,1863.587891,CD31+TAM
4201,3341.560791,1865.308228,CD31+TAM
4202,4168.912109,1865.331177,MPs
4203,4248.134766,1864.879517,MPs
4204,4931.458496,1865.171753,MPs
4205,5114.195313,1866.216797,MPs
4206,1347.450439,1865.772705,B cells
4207,912.8103027,1865.749634,Tumor
4208,1656.742432,1867.437622,APC T help
4209,1686.549561,1870.605103,TAM
4210,4960.96582,1867.880737,None Artefacts
4211,2591.075439,1868.944458,Inflammatory Monocytes
4212,5763.966797,1863.996094,Endothelial
4213,805.4866943,1868.80835,Tumor APCs
4214,1242.175171,1868.455566,TAM
4215,1261.779297,1869.030762,TAM
4216,1925.978149,1869.223022,MPs
4217,2472.384766,1868.227783,MPs
4218,3406.115234,1869.474731,APC T help
4219,4713.985352,1869.92981,None Artefacts
4220,761.2520142,1869.815918,Proliferating Tumor APCs
4221,1475.709351,1870.168091,APC T help
4222,1604.081177,1870.651611,Treg
4223,4540.964355,1869.75,Proliferative MPs
4224,4819.731934,1869.162598,None Artefacts
4225,4893.446289,1869.397705,MPs
4226,5085.95459,1870.108276,Endothelial
4227,3269.485596,1870.433472,CD31+TAM
4228,4566.239746,1869.837769,Inflammatory Monocytes
4229,5262.359375,1868.087402,None Artefacts
4230,701.1794434,1869.225464,Tumor
4231,2202.136475,1872.235352,Endothelial
4232,4762.314941,1870.94458,Treg
4233,1843.94812,1873.929443,MPs
4234,2383.447021,1873.162354,T help
4235,3109.165527,1873.924316,B cells
4236,4276.812988,1873.372314,MPs
4237,4654.886719,1873.063354,Treg
4238,5196.654297,1873.362183,T help
4239,1966.863281,1875.268066,None Artefacts
4240,2683.439941,1873.203857,B cells
4241,2801.962402,1873.713745,APC T help
4242,3136.363037,1874.416626,CD31+TAM
4243,4949.976074,1873.938354,None Artefacts
4244,5149.965332,1874.293457,None Artefacts
4245,5214.748535,1873.774902,T help
4246,1772.183472,1874.818481,TAM
4247,4140.171387,1875.470947,MPs
4248,4871.777832,1875.034912,Inflammatory Monocytes
4249,1045,1876.130249,TAM
4250,2890.780762,1875.613159,Treg
4251,4345.992188,1875.713379,None Artefacts
4252,5786.825195,1876.349243,Endothelial
4253,2738.419434,1875.876709,Treg
4254,3766.404785,1876.160278,CD31+TAM
4255,3821.160889,1877.304932,CD31+TAM
4256,4685.90332,1876.759277,Proliferative MPs
4257,5273.826172,1877.702637,MPs
4258,3212.793457,1876.928223,CD31+TAM
4259,5640.786133,1877.658691,None Artefacts
4260,876.5187378,1878.659546,None Artefacts
4261,1202.285278,1878.349121,TAM
4262,1306.914917,1879.551514,APC T help
4263,1818.008545,1878.734985,Tcyt
4264,2834.199951,1879.890869,CD31+TAM
4265,4093.51416,1877.373169,CD31+TAM
4266,4463.902832,1879.538452,Endothelial
4267,2971.968506,1880.094727,APC T help
4268,4430.224121,1879.474365,None Artefacts
4269,5360.046387,1881.926758,T help
4270,5405.377441,1883.649048,Endothelial
4271,4234.209473,1882.02063,MPs
4272,4398.580566,1882.178467,MPs
4273,5179.462891,1882.577637,None Artefacts
4274,1330.123291,1883.215332,B cells
4275,1359.486938,1883.066162,Endothelial
4276,3285.79248,1882.577637,CD31+TAM
4277,3572.488525,1882.770996,Tcyt
4278,4209.406738,1883.443481,Tcyt
4279,5047.091309,1883.381714,MPs
4280,977.5861816,1883.34729,IDO-1+ Tumor APCs
4281,1419.532593,1884.217041,CD31+TAM
4282,3636.976807,1883.674438,CD31+TAM
4283,5013.948242,1884.591431,Treg
4284,5100.102051,1883.738647,Endothelial
4285,5671.097656,1884.23584,None Artefacts
4286,1738.514648,1884.423828,APC T help
4287,1796.325928,1884.595337,IDO-1+ Tumor APCs
4288,4729.721191,1884.153198,None Artefacts
4289,1460.149902,1886.031982,B cells
4290,2576.315918,1884.583374,APC T help
4291,2710.014648,1886.151123,Treg
4292,3007.019775,1885.640259,CD31+TAM
4293,3043.008301,1886.137451,APC T help
4294,3169.855957,1885.917725,B cells
4295,3946.64502,1886.483276,B cells
4296,4925.688965,1886.088867,None Artefacts
4297,2177.781006,1865.348022,CAFs
4298,3868.265137,1887.08374,APC T help
4299,1008.421875,1887.080933,Proliferating Tumor APCs
4300,2237.97583,1888.214844,CAFs
4301,3325.410156,1887.515503,APC T help
4302,4794.830566,1887.418091,CD31+TAM
4303,4967.359863,1889.023804,B cells
4304,1660.842285,1888.869873,Treg
4305,4622.617188,1888.295166,MPs
4306,5463.622559,1890.123779,Endothelial
4307,661.0200195,1888.721802,Tumor APCs
4308,848.1740112,1889.017212,Tumor APCs
4309,2151.736328,1879.566406,CAFs
4310,2355.898438,1890.401367,None Artefacts
4311,4363.271973,1889.906494,None Artefacts
4312,5253.154297,1890.251343,MPs
4313,1594.141602,1892.02063,MPs
4314,4179.630859,1892.056274,MPs
4315,1254.509888,1891.904053,IDO-1+ Tumor APCs
4316,1929.891479,1895.372681,T help
4317,2066.375,1892.262451,None Artefacts
4318,2455.864502,1891.355957,Tcyt
4319,4645.717285,1892.078613,T help
4320,5127.192871,1892.903564,MPs
4321,1763.619141,1892.337402,APC T help
4322,3086.91748,1891.674683,CD31+TAM
4323,3676.814453,1892.051636,MPs
4324,5293.023926,1892.692993,None Artefacts
4325,1870.962402,1895.11853,APC T help
4326,2223.515625,1893.757813,CAFs
4327,3415.58374,1893.144165,APC T help
4328,3493.195801,1893.102051,Endothelial
4329,4142.178711,1894.125488,Proliferative MPs
4330,4506.963867,1894.535034,T help
4331,5065.459473,1893.735107,MPs
4332,1079.821533,1896.706299,IDO-1+ Tumor APCs
4333,1492.211792,1895.271729,CD31+TAM
4334,3194.394531,1895.168823,B cells
4335,4294.438477,1895.355957,MPs
4336,4560.69043,1894.232178,MPs
4337,1161.055298,1895.516357,APC T help
4338,1390.823975,1894.853516,APC T help
4339,3450.700684,1895.870728,Inflammatory Monocytes
4340,5418.877441,1896.685059,Endothelial
4341,5729.54248,1896.376587,None Artefacts
4342,1621.384766,1897.625854,Treg
4343,1729.06665,1896.358276,Tcyt
4344,4825.996582,1897.166016,MPs
4345,4919.34082,1896.845093,Proliferative MPs
4346,1976.947388,1898.07019,MPs
4347,2955.807373,1897.005737,APC T help
4348,880.3452759,1900.710693,Tumor APCs
4349,1959.616333,1898.552002,MPs
4350,2692.924805,1898.150513,B cells
4351,4474.70459,1899.617432,None Artefacts
4352,4850.293457,1899.747681,T help
4353,5088.487793,1899.246582,Endothelial
4354,2305.206055,1889.495483,CAFs
4355,2420.052734,1899.55542,T help
4356,2893.033203,1899.37915,APC T help
4357,3255.125244,1899.267578,CD31+TAM
4358,3999.627441,1900.176514,B cells
4359,4599.584961,1900.630371,MPs
4360,638.3565674,1901.147583,Tumor APCs
4361,1224.804688,1901.315674,APC T help
4362,1821.46521,1900.75061,TAM
4363,3781.760742,1900.951294,Treg
4364,4220.513184,1900.604492,MPs
4365,4783.224609,1900.484497,Tcyt
4366,4937.525391,1901.811035,Proliferative MPs
4367,5688.416016,1900.613159,Tcyt
4368,5798.985352,1905.392456,Proliferating Tumor APCs
4369,3537.964844,1902.171631,MPs
4370,3757.324219,1898.314209,None Artefacts
4371,5557.803223,1901.707397,MPs
4372,3119.03833,1902.239624,B cells
4373,3739.808105,1903.357422,None Artefacts
4374,3831.232666,1902.958618,APC T help
4375,3865.136475,1902.04541,B cells
4376,4449.455078,1903.527222,None Artefacts
4377,5518.577148,1903.593506,IDO-1+ Tumor APCs
4378,1042.700562,1904.4646,Tumor APCs
4379,3893,1906.924316,APC T help
4380,4535.178223,1903.691895,MPs
4381,4750.027344,1904.364868,MPs
4382,821.0220337,1903.868408,Proliferating Tumor APCs
4383,1713.030029,1904.829102,APC T help
4384,2084.967041,1904.52832,CAFs
4385,5245.254883,1905.811279,None Artefacts
4386,5370.04541,1905.874512,Treg
4387,2532.98291,1906.21814,APC T help
4388,3624.341797,1906.22522,APC T help
4389,3687.374512,1905.76709,Proliferative MPs
4390,2999.320313,1907.139771,APC T help
4391,3028.710938,1906.916748,APC T help
4392,963.6794434,1907.909058,Tumor APCs
4393,1342.982788,1907.794067,Proliferative MPs
4394,1784.343262,1907.706421,TAM
4395,2271.087402,1906.564697,CAFs
4396,3156.595459,1907.456421,Treg
4397,4025.925293,1907.705078,APC T help
4398,5050.322266,1908.134277,None Artefacts
4399,5179.297363,1907.898315,None Artefacts
4400,905.2379761,1909.126099,None2 Immune/cancer Artefacts
4401,1895.319336,1909.351563,MPs
4402,2615.091797,1908.188843,B cells
4403,2839.022705,1909.607178,B cells
4404,3717.51709,1908.496948,APC T help
4405,3982.439941,1908.327515,B cells
4406,4396.104004,1909.043457,MPs
4407,1371.221436,1910.038452,Proliferative MPs
4408,1476.529785,1911.086792,APC T help
4409,2439.093262,1909.273315,MPs
4410,4664.293457,1910.430786,MPs
4411,5284.836914,1909.140259,MPs
4412,2104.664063,1910.296021,CAFs
4413,2394.840088,1910.191162,APC T help
4414,5140.626953,1911.013184,None Artefacts
4415,1535.904663,1911.849976,CD31+TAM
4416,2071.563477,1913.809814,CAFs
4417,2746.625488,1912.713745,Treg
4418,2978.563721,1912.348755,Tcyt
4419,3339.422607,1912.699219,Treg
4420,3955.802246,1913.255737,B cells
4421,5100.858398,1912.935425,Endothelial
4422,5124.869629,1912.400024,None Artefacts
4423,985.9797363,1912.864868,IDO-1+ Tumor APCs
4424,1740.519653,1914.339844,B cells
4425,1840.883545,1914.322754,APC T help
4426,1993,1914.789429,CAFs
4427,2861.754395,1913.950195,B cells
4428,4122.277832,1913.61499,MPs
4429,4168.870117,1913.064819,Proliferative MPs
4430,1304.685669,1914.599609,CD31+TAM
4431,1441.849854,1916.154785,CD31+TAM
4432,1759.752808,1915.417236,APC T help
4433,4568.302246,1914.147339,T help
4434,4771.560059,1916.309814,T help
4435,5644.987793,1915.207642,Proliferative MPs
4436,5828.782227,1914.445313,Proliferating Tumor APCs
4437,1194.980103,1916.803955,CD31+TAM
4438,2516.735596,1915.574463,B cells
4439,4845.128906,1914.808594,T help
4440,782.1810303,1917.67981,Tumor APCs
4441,842.8400269,1917.145508,Tumor APCs
4442,1398.747559,1917.797607,Tcyt
4443,1580.395996,1917.359619,CD31+TAM
4444,2575.481689,1917.568359,CD31+TAM
4445,3196.236572,1916.687256,CD31+TAM
4446,4080.573242,1916.093018,Endothelial
4447,4478.547363,1916.472046,MPs
4448,5202.316895,1917.597656,None Artefacts
4449,4429.704102,1918.056274,None Artefacts
4450,4626.579102,1917.488281,Tcyt
4451,5495.385254,1918.582886,IDO-1+ Tumor APCs
4452,5543.152344,1917.384033,T help
4453,622.1223145,1920.746216,Tumor APCs
4454,1072.189087,1919.118408,None2 Immune/cancer Artefacts
4455,2465.227539,1917.9021,Proliferative MPs
4456,2913.564697,1920.355835,B cells
4457,4906.035156,1919.016968,MPs
4458,1013.484131,1920.264404,Proliferating Tumor APCs
4459,1418.070679,1919.041626,APC T help
4460,2221.158447,1920.152222,CAFs
4461,3594.009277,1920.01123,CD31+TAM
4462,4807.127441,1921.079224,MPs
4463,1268.032715,1920.64856,Treg
4464,2818.906738,1920.754272,MPs
4465,3094.570557,1921.125,CD31+TAM
4466,4196.961914,1920.567139,MPs
4467,4223.895508,1920.590332,MPs
4468,4344.163574,1920.505249,MPs
4469,5013.799316,1920.824097,None Artefacts
4470,5072.193359,1920.19812,Treg
4471,923.4942017,1922.203003,Proliferating Tumor APCs
4472,1625.74353,1921.249023,Treg
4473,3399.049805,1921.376221,Treg
4474,861.9519043,1922.396973,TAM
4475,3789.765625,1922.774658,Proliferative MPs
4476,2883.888184,1923.570679,B cells
4477,2951.31665,1923.35376,T help
4478,3042.549805,1924.379761,APC T help
4479,4534.847656,1923.640381,Inflammatory Monocytes
4480,4945.104004,1924.369629,MPs
4481,664.2791138,1924.279053,Tumor
4482,1776.229614,1928.312988,APC T help
4483,2494.600586,1925.489258,B cells
4484,4978.366211,1923.864502,T help
4485,5243.112305,1924.342041,T help
4486,5327.386719,1926.195923,MPs
4487,5682.248535,1925.039551,CD31+TAM
4488,1976.568237,1926.512451,MPs
4489,2801.381836,1933.582153,APC T help
4490,4048.239258,1926.465942,Treg
4491,4401.981934,1926.297119,None Artefacts
4492,1689.490601,1925.913574,CD31+TAM
4493,1823.804321,1927.689697,IDO-1+ Tumor APCs
4494,4734.137695,1927.032959,MPs
4495,5522.612305,1926.606689,IDO-1+ Tumor APCs
4496,3477.272705,1927.421021,APC T help
4497,4840.836914,1928.730347,None Artefacts
4498,3454.529541,1928.66333,CD31+TAM
4499,5037.359863,1928.974487,MPs
4500,2559.936035,1929.485962,CD31+TAM
4501,5180.436035,1929.807495,Treg
4502,1475.972046,1930.35437,APC T help
4503,3714.565674,1931.230957,APC T help
4504,4705.908203,1931.214233,Endothelial
4505,641.12677,1931.873291,Tumor APCs
4506,2255.464844,1932.23291,CAFs
4507,2350.424561,1929.375,CAFs
4508,2716.332031,1934.627075,Endothelial
4509,2765.909912,1933.273315,APC T help
4510,3816.176514,1931.859619,Tcyt
4511,5094.53125,1932.066406,Endothelial
4512,1106.044434,1933.957642,TAM
4513,1226.175659,1933.227905,CD31+TAM
4514,1647.29248,1933.941772,APC T help
4515,2415.064941,1933.995361,Inflammatory Monocytes
4516,3140.335205,1934.539307,Endothelial
4517,4172.811523,1933.984009,Endothelial
4518,4673.594238,1933.162231,Inflammatory Monocytes
4519,988.8297119,1934.437866,None2 Immune/cancer Artefacts
4520,1347.899048,1935.249268,Tcyt
4521,2907.33252,1935.351196,B cells
4522,3014.388184,1934.312378,Endothelial
4523,1860.655151,1936.637939,Proliferative MPs
4524,4619.894043,1936.103027,T help
4525,4966.600586,1937.271484,Proliferative MPs
4526,5594.842285,1936.52832,TAM
4527,2638.936035,1936.659912,B cells
4528,3851.805908,1934.670654,B cells
4529,4004.939941,1935.974609,CD31+TAM
4530,4243.178711,1936.980103,Proliferative MPs
4531,4470.562012,1936.975952,MPs
4532,624.6524658,1937.411499,Tumor APCs
4533,952.8669434,1937.05542,Tumor APCs
4534,835.0654297,1938.756592,Proliferating Tumor APCs
4535,1797.427979,1939.255981,IDO-1+ Tumor APCs
4536,2542.283691,1939.582031,APC T help
4537,3115.081055,1938.397827,Endothelial
4538,4421.123535,1938.858643,None Artefacts
4539,4763.92334,1939.033081,MPs
4540,685.6473999,1940.534424,Tumor APCs
4541,1174.459595,1938.796143,APC T help
4542,1923.632324,1939.991089,None Artefacts
4543,2233.4646,1940.823242,CAFs
4544,3171.217041,1939.63269,Endothelial
4545,4291.137695,1939.571899,Endothelial
4546,4445.155762,1937.276001,MPs
4547,1747.157593,1940.690552,B cells
4548,4563.015137,1941.822021,MPs
4549,4872.79248,1941.275024,None Artefacts
4550,5725.842285,1939.977783,MPs
4551,2004.075195,1942.545776,CAFs
4552,2625.5271,1941.879639,CD31+TAM
4553,3276.764648,1941.748901,APC T help
4554,4147.849121,1942.470825,MPs
4555,778.9425659,1943.070923,IDO-1+ Tumor APCs
4556,1255.227051,1943.010986,CD31+TAM
4557,1379.58728,1944.180786,MPs
4558,4097.15332,1943.580566,Tcyt
4559,4325.831543,1942.228149,MPs
4560,5377.913086,1942.89563,MPs
4561,5452.621582,1943.603149,APC T help
4562,1572.107788,1943.979004,Proliferative MPs
4563,2679.922119,1944.729248,B cells
4564,4380.950684,1944.626221,Proliferative MPs
4565,4495.921387,1945.139404,MPs
4566,739.9943848,1944.720093,CD31+TAM
4567,2096.257568,1946.792114,CAFs
4568,4199.346191,1945.943115,APC T help
4569,5006.273438,1945.901489,None Artefacts
4570,5264.654297,1947.398926,None Artefacts
4571,927.3363647,1948.718628,Proliferating Tumor APCs
4572,1847.279419,1947.720581,Tcyt
4573,2218.750244,1948.104858,Endothelial
4574,2399.557129,1947.865967,APC T help
4575,2656.798096,1948.699585,B cells
4576,3800.878906,1949.128174,Proliferative MPs
4577,4783.971191,1946.727539,Inflammatory Monocytes
4578,1597.541138,1948.078491,MPs
4579,3240.656982,1948.988525,B cells
4580,5481.849121,1949.004883,Inflammatory Monocytes
4581,5554.189941,1948.677856,Tumor APCs
4582,1290.485352,1948.833618,CD31+TAM
4583,1883.076172,1950.670532,B cells
4584,2169.261963,1942.22522,CAFs
4585,2588.142578,1949.401489,CD31+TAM
4586,4073.83667,1949.45813,APC T help
4587,1827.158813,1950.436035,TAM
4588,3642.625488,1952.006104,APC T help
4589,1328.300293,1951.206909,IDO-1+ Tumor APCs
4590,1956.605713,1957.037476,Treg
4591,2791.627197,1952.078613,MPs
4592,3386.405029,1951.406616,APC T help
4593,4827.527832,1952.207275,Endothelial
4594,4898.537109,1952.332153,T help
4595,5077.908203,1951.269409,MPs
4596,5308.758301,1953.07959,MPs
4597,5674.89209,1951.766357,MPs
4598,5851.668457,1951.894653,Proliferating Tumor APCs
4599,1712.074463,1952.755493,CD31+TAM
4600,3475.81543,1953.244873,Treg
4601,4975.202148,1952.585571,None Artefacts
4602,1010.559753,1953.368774,Proliferating Tumor APCs
4603,2869.645752,1954.913086,B cells
4604,3539.115723,1955.255859,APC T help
4605,3753.27002,1955.486206,APC T help
4606,4007.526367,1955.873901,Proliferative MPs
4607,4796.609863,1954.4646,MPs
4608,3512.674561,1956.396118,B cells
4609,4643.979492,1957.366577,Tcyt
4610,5111.958496,1956.916626,None Artefacts
4611,5348.503418,1956.472656,MPs
4612,1197.307495,1957.472046,APC T help
4613,1983.858765,1960.44043,Treg
4614,3446.429688,1958.165649,Treg
4615,5713.554688,1957.539063,T help
4616,704.4481812,1957.927124,Inflammatory Monocytes
4617,3864.062256,1959.075317,B cells
4618,820.7467651,1959.588379,Tumor APCs
4619,1122.78064,1959.530762,None2 Immune/cancer Artefacts
4620,2652.536621,1960.321899,B cells
4621,3340.666504,1957.512451,APC T help
4622,3693.196289,1958.493774,CD31+TAM
4623,3824.882324,1961.034668,Proliferative MPs
4624,3008.793457,1960.843994,CD31+TAM
4625,4743.362793,1961.466797,MPs
4626,668.5778198,1961.733521,B cells
4627,3066.062988,1961.855713,APC T help
4628,4164.351563,1961.65625,APC T help
4629,4714.141602,1961.625244,MPs
4630,5244.17627,1961.653809,MPs
4631,5531.721191,1962.095093,Tumor APCs
4632,967.4988403,1962.891724,Tumor APCs
4633,2486.414307,1962.788574,Treg
4634,1057.505981,1963.994019,IDO-1+ Tumor APCs
4635,1410.681763,1962.984131,Proliferative MPs
4636,4267.929199,1964.533569,MPs
4637,4400.09082,1963.336914,MPs
4638,4765.364746,1964.186401,Proliferative MPs
4639,5800.347168,1963.75,Tumor APCs
4640,2020.760376,1964.997925,CAFs
4641,3121.739014,1964.392212,APC T help
4642,3785.717773,1964.507324,APC T help
4643,4335.608887,1965.512817,MPs
4644,5282.46875,1964.615723,MPs
4645,2067.769287,1962.614624,CAFs
4646,3169.026855,1966.037476,CD31+TAM
4647,3361.015381,1966.876953,APC T help
4648,3599.403076,1966.140015,CD31+TAM
4649,4220.389648,1965.369263,MPs
4650,4598.463379,1965.863037,MPs
4651,4931.484375,1968.475708,None Artefacts
4652,596.0333252,1967.388916,Tumor APCs
4653,2964.474121,1967.986084,CD31+TAM
4654,628.0800171,1967.205688,TAM
4655,791.5771484,1967.894287,TAM
4656,872.2750854,1967.444336,Proliferating Tumor APCs
4657,1261.67688,1967.170288,IDO-1+ Tumor APCs
4658,1769.481567,1967.934814,CD31+TAM
4659,2779.480713,1967.383057,APC T help
4660,4190.451172,1967.614746,Treg
4661,4363.504883,1967.187378,Inflammatory Monocytes
4662,4555.258301,1967.427002,MPs
4663,4682.374512,1967.576782,None Artefacts
4664,2364.152588,1968.724609,CAFs
4665,2635.220215,1970.304443,Treg
4666,2730.023926,1968.18103,B cells
4667,4453.854004,1968.866333,Inflammatory Monocytes
4668,5434.778809,1969.325806,Proliferative MPs
4669,5580.14209,1969.268799,Tumor APCs
4670,736.0741577,1969.408447,Tumor APCs
4671,2756.50708,1970.93042,Proliferative MPs
4672,5770.547852,1970.515869,MPs
4673,1623.588623,1970.900146,MPs
4674,3496.650391,1971.116943,B cells
4675,4833.548828,1970.51709,MPs
4676,5394.70752,1969.098755,APC T help
4677,1742.348877,1969.205078,APC T help
4678,2844.858398,1970.580566,CD31+TAM
4679,3300.932861,1972.323975,CD31+TAM
4680,996.3052368,1973.014771,None2 Immune/cancer Artefacts
4681,1560.745605,1968.51001,Proliferative MPs
4682,1683.933716,1974.320435,CD31+TAM
4683,2108.450684,1972.845093,CAFs
4684,4861.182129,1973.640381,T help
4685,575.4000244,1976.375,Tumor APCs
4686,4420.190918,1973.043457,Inflammatory Monocytes
4687,1430.526611,1974.582886,MPs
4688,2513.48877,1976.273193,Proliferative MPs
4689,2553.73999,1974.469971,APC T help
4690,769.0214844,1975.381714,Tumor APCs
4691,847.3008423,1974.134521,Tumor APCs
4692,1594.420288,1975.952148,Treg
4693,4152.519531,1976.155884,Tcyt
4694,5123.589355,1975.977295,None Artefacts
4695,5304.01416,1976.34729,None Artefacts
4696,1863.899048,1976.568237,T help
4697,2165.108398,1976.478882,CAFs
4698,2699.842285,1977.390625,APC T help
4699,4729.744141,1976.597168,Treg
4700,5818.283203,1976.5,Proliferating Tumor APCs
4701,1027.346558,1977.716919,Tumor APCs
4702,1060.205933,1977.367676,Tumor APCs
4703,1837.875732,1978.155151,IDO-1+ Tumor APCs
4704,4040.108398,1977.944946,APC T help
4705,4174.864746,1978.527954,Treg
4706,4291.494141,1977.719604,MPs
4707,5363.544434,1977.742432,MPs
4708,5839.520508,1977.843262,Tumor APCs
4709,1164.580444,1979.494385,CD31+TAM
4710,1311.950928,1977.651733,IDO-1+ Tumor APCs
4711,1899.050171,1978.672241,MPs
4712,3095.619629,1978.62793,APC T help
4713,5154.218262,1979.539917,Proliferative MPs
4714,2124.322754,1980.004517,CAFs
4715,2816.640137,1978.65271,Treg
4716,5794.504883,1980.302979,Endothelial
4717,1392.84314,1980.270142,TAM
4718,4582.011719,1980.825562,MPs
4719,5484.209473,1981.260254,CD31+TAM
4720,899.4674072,1981.045044,Proliferating Tumor APCs
4721,1653.882324,1981.252075,APC T help
4722,2198.072266,1982.011719,CAFs
4723,3130.38501,1982.258667,APC T help
4724,3567.82251,1981.467285,Proliferative MPs
4725,4079.915039,1980.081909,Proliferative MPs
